1907.3	 1.45943	 0.00703
1925.64	 1.46082	 0.00674
1943.98	 1.46216	 0.00647
1962.32	 1.46346	 0.00622
1980.66	 1.4647	 0.00598
1999	 1.46589	 0.00575
2017.34	 1.46704	 0.00554
2035.68	 1.46815	 0.00533
2054.02	 1.46922	 0.00514
2072.36	 1.47025	 0.00495
2090.7	 1.47124	 0.00478
2109.04	 1.4722	 0.00461
2127.38	 1.47313	 0.00446
2145.72	 1.47403	 0.00431
2164.05	 1.4749	 0.00416
2182.39	 1.47574	 0.00403
2200.73	 1.47655	 0.0039
2219.07	 1.47734	 0.00377
2237.41	 1.4781	 0.00365
2255.75	 1.47884	 0.00354
2274.09	 1.47955	 0.00343
2292.43	 1.48025	 0.00333
2310.77	 1.48092	 0.00322
2329.11	 1.48157	 0.00313
2347.45	 1.48221	 0.00304
2365.79	 1.48282	 0.00295
2384.13	 1.48342	 0.00287
2402.47	 1.48401	 0.00278
2420.81	 1.48457	 0.00271
2439.15	 1.48512	 0.00263
2457.49	 1.48566	 0.00256
2475.83	 1.48618	 0.00249
2494.16	 1.48669	 0.00242
2512.5	 1.48718	 0.00236
2530.84	 1.48766	 0.0023
2549.18	 1.48813	 0.00224
2567.52	 1.48859	 0.00218
2585.86	 1.48903	 0.00213
2604.2	 1.48946	 0.00207
2622.54	 1.48989	 0.00202
2640.88	 1.4903	 0.00197
2659.22	 1.4907	 0.00192
2677.56	 1.49109	 0.00188
2695.9	 1.49148	 0.00183
2714.24	 1.49185	 0.00179
2732.58	 1.49222	 0.00175
2750.92	 1.49257	 0.00171
2769.26	 1.49292	 0.00167
2787.6	 1.49326	 0.00163
2805.94	 1.4936	 0.00159
2824.27	 1.49392	 0.00156
2842.61	 1.49424	 0.00152
2860.95	 1.49455	 0.00149
2879.29	 1.49486	 0.00146
2897.63	 1.49515	 0.00142
2915.97	 1.49545	 0.00139
2934.31	 1.49573	 0.00136
2952.65	 1.49601	 0.00134
2970.99	 1.49628	 0.00131
2989.33	 1.49655	 0.00128
3007.67	 1.49681	 0.00125
3026.01	 1.49707	 0.00123
3044.35	 1.49732	 0.0012
3062.69	 1.49757	 0.00118
3081.03	 1.49781	 0.00116
3099.37	 1.49805	 0.00113
3117.71	 1.49828	 0.00111
3136.05	 1.49851	 0.00109
3154.38	 1.49873	 0.00107
3172.72	 1.49895	 0.00105
3191.06	 1.49916	 0.00103
3209.4	 1.49937	 0.00101
3227.74	 1.49958	 0.00099
3246.08	 1.49978	 0.00097
3264.42	 1.49998	 0.00095
3282.76	 1.50018	 0.00094
3301.1	 1.50037	 0.00092
3319.44	 1.50056	 0.0009
3337.78	 1.50074	 0.00089
3356.12	 1.50092	 0.00087
3374.46	 1.5011	 0.00086
3392.8	 1.50128	 0.00084
3411.14	 1.50145	 0.00083
3429.48	 1.50162	 0.00081
3447.82	 1.50178	 0.0008
3466.16	 1.50195	 0.00079
3484.49	 1.50211	 0.00077
3502.83	 1.50227	 0.00076
3521.17	 1.50242	 0.00075
3539.51	 1.50257	 0.00073
3557.85	 1.50272	 0.00072
3576.19	 1.50287	 0.00071
3594.53	 1.50301	 0.0007
3612.87	 1.50316	 0.00069
3631.21	 1.5033	 0.00068
3649.55	 1.50344	 0.00067
3667.89	 1.50357	 0.00065
3686.23	 1.5037	 0.00064
3704.57	 1.50384	 0.00063
3722.91	 1.50397	 0.00063
3741.25	 1.50409	 0.00062
3759.59	 1.50422	 0.00061
3777.93	 1.50434	 0.0006
3796.27	 1.50446	 0.00059
3814.6	 1.50459	 0.00058
3832.94	 1.5047	 0.00057
3851.28	 1.50482	 0.00056
3869.62	 1.50493	 0.00055
3887.96	 1.50505	 0.00055
3906.3	 1.50516	 0.00054
3924.64	 1.50527	 0.00053
3942.98	 1.50537	 0.00052
3961.32	 1.50548	 0.00051
3979.66	 1.50558	 0.00051
3998	 1.50569	 0.0005
