  102.90   1.84e-02   3.42e-02
  103.50   1.82e-02   3.39e-02
  104.10   1.81e-02   3.35e-02
  104.70   1.77e-02   3.32e-02
  105.30   1.77e-02   3.28e-02
  105.90   1.75e-02   3.25e-02
  106.50   1.73e-02   3.22e-02
  107.20   1.71e-02   3.18e-02
  107.80   1.69e-02   3.15e-02
  108.40   1.67e-02   3.12e-02
  109.00   1.65e-02   3.08e-02
  109.60   1.64e-02   3.05e-02
  110.30   1.62e-02   3.02e-02
  110.90   1.60e-02   2.98e-02
  111.60   1.59e-02   2.95e-02
  112.20   1.57e-02   2.92e-02
  112.80   1.55e-02   2.88e-02
  113.50   1.53e-02   2.85e-02
  114.20   1.52e-02   2.81e-02
  114.80   1.50e-02   2.78e-02
  115.50   1.48e-02   2.75e-02
  116.10   1.46e-02   2.71e-02
  116.80   1.44e-02   2.68e-02
  117.50   1.42e-02   2.64e-02
  118.20   1.41e-02   2.61e-02
  118.90   1.38e-02   2.57e-02
  119.50   1.37e-02   2.53e-02
  120.20   1.35e-02   2.50e-02
  120.90   1.32e-02   2.46e-02
  121.60   1.30e-02   2.42e-02
  122.30   1.28e-02   2.39e-02
  123.00   1.26e-02   2.35e-02
  123.70   1.25e-02   2.31e-02
  124.50   1.22e-02   2.27e-02
  125.20   1.20e-02   2.23e-02
  125.90   1.17e-02   2.19e-02
  126.60   1.14e-02   2.14e-02
  127.40   1.14e-02   2.10e-02
  128.10   1.10e-02   2.06e-02
  128.80   1.09e-02   2.02e-02
  129.60   1.06e-02   1.97e-02
  130.30   1.04e-02   1.93e-02
  131.10   1.01e-02   1.88e-02
  131.80   9.93e-03   1.84e-02
  132.60   9.56e-03   1.80e-02
  133.40   9.56e-03   1.76e-02
  134.10   9.21e-03   1.72e-02
  134.90   9.05e-03   1.68e-02
  135.70   8.88e-03   1.64e-02
  136.50   8.67e-03   1.60e-02
  137.20   8.46e-03   1.56e-02
  138.00   8.18e-03   1.52e-02
  138.80   8.00e-03   1.48e-02
  139.60   7.65e-03   1.44e-02
  140.40   7.65e-03   1.40e-02
  141.30   7.30e-03   1.37e-02
  142.10   7.15e-03   1.33e-02
  142.90   7.01e-03   1.30e-02
  143.70   6.87e-03   1.27e-02
  144.50   6.71e-03   1.24e-02
  145.40   6.54e-03   1.22e-02
  146.20   6.38e-03   1.19e-02
  147.10   6.27e-03   1.17e-02
  147.90   6.17e-03   1.15e-02
  148.80   6.08e-03   1.13e-02
  149.60   5.99e-03   1.11e-02
  150.50   5.87e-03   1.09e-02
  151.40   5.76e-03   1.07e-02
  152.20   5.64e-03   1.05e-02
  153.10   5.57e-03   1.04e-02
  154.00   5.49e-03   1.02e-02
  154.90   5.42e-03   1.01e-02
  155.80   5.34e-03   9.92e-03
  156.70   5.27e-03   9.77e-03
  157.60   5.20e-03   9.63e-03
  158.50   5.12e-03   9.50e-03
  159.40   5.03e-03   9.37e-03
  160.30   4.94e-03   9.24e-03
  161.30   4.88e-03   9.11e-03
  162.20   4.82e-03   8.99e-03
  163.10   4.76e-03   8.87e-03
  164.10   4.70e-03   8.75e-03
  165.00   4.64e-03   8.63e-03
  166.00   4.58e-03   8.52e-03
  166.90   4.52e-03   8.41e-03
  167.90   4.47e-03   8.30e-03
  168.80   4.41e-03   8.20e-03
  169.80   4.36e-03   8.09e-03
  170.80   4.30e-03   7.99e-03
  171.80   4.25e-03   7.89e-03
  172.80   4.19e-03   7.79e-03
  173.80   4.14e-03   7.69e-03
  174.80   4.09e-03   7.60e-03
  175.80   4.04e-03   7.50e-03
  176.80   3.99e-03   7.41e-03
  177.80   3.94e-03   7.32e-03
  178.90   3.89e-03   7.23e-03
  179.90   3.84e-03   7.14e-03
  180.90   3.79e-03   7.05e-03
  182.00   3.74e-03   6.96e-03
  183.00   3.69e-03   6.88e-03
  184.10   3.65e-03   6.79e-03
  185.10   3.60e-03   6.71e-03
  186.20   3.55e-03   6.63e-03
  187.30   3.51e-03   6.55e-03
  188.40   3.47e-03   6.47e-03
  189.50   3.43e-03   6.39e-03
  190.50   3.41e-03   6.32e-03
  191.60   3.37e-03   6.24e-03
  192.80   3.32e-03   6.17e-03
  193.90   3.28e-03   6.09e-03
  195.00   3.23e-03   6.02e-03
  196.10   3.19e-03   5.95e-03
  197.20   3.15e-03   5.87e-03
  198.40   3.11e-03   5.81e-03
  199.50   3.09e-03   5.74e-03
  200.70   3.06e-03   5.67e-03
  201.80   3.02e-03   5.60e-03
  203.00   2.97e-03   5.54e-03
  204.20   2.93e-03   5.47e-03
  205.40   2.90e-03   5.41e-03
  206.50   2.88e-03   5.34e-03
  207.70   2.84e-03   5.28e-03
  208.90   2.81e-03   5.22e-03
  210.10   2.77e-03   5.15e-03
  211.30   2.73e-03   5.09e-03
  212.60   2.71e-03   5.03e-03
  213.80   2.68e-03   4.97e-03
  215.00   2.64e-03   4.91e-03
  216.30   2.61e-03   4.86e-03
  217.50   2.59e-03   4.80e-03
  218.80   2.56e-03   4.75e-03
  220.00   2.52e-03   4.69e-03
  221.30   2.49e-03   4.64e-03
  222.60   2.47e-03   4.58e-03
  223.90   2.43e-03   4.53e-03
  225.20   2.40e-03   4.48e-03
  226.50   2.38e-03   4.42e-03
  227.80   2.35e-03   4.37e-03
  229.10   2.32e-03   4.32e-03
  230.40   2.29e-03   4.27e-03
  231.70   2.27e-03   4.22e-03
  233.10   2.24e-03   4.17e-03
  234.40   2.21e-03   4.12e-03
  235.80   2.19e-03   4.08e-03
  237.10   2.16e-03   4.03e-03
  238.50   2.14e-03   3.98e-03
  239.90   2.12e-03   3.94e-03
  241.30   2.09e-03   3.89e-03
  242.70   2.07e-03   3.85e-03
  244.10   2.04e-03   3.80e-03
  245.50   2.02e-03   3.75e-03
  246.90   1.99e-03   3.71e-03
  248.30   1.96e-03   3.66e-03
  249.70   1.95e-03   3.62e-03
  251.20   1.92e-03   3.58e-03
  252.60   1.90e-03   3.53e-03
  254.10   1.87e-03   3.49e-03
  255.60   1.85e-03   3.44e-03
  257.00   1.83e-03   3.40e-03
  258.50   1.81e-03   3.36e-03
  260.00   1.78e-03   3.31e-03
  261.50   1.76e-03   3.27e-03
  263.00   1.74e-03   3.23e-03
  264.50   1.72e-03   3.19e-03
  266.10   1.69e-03   3.15e-03
  267.60   1.67e-03   3.11e-03
  269.20   1.65e-03   3.07e-03
  270.70   1.63e-03   3.03e-03
  272.30   1.61e-03   3.00e-03
  273.80   1.59e-03   2.96e-03
  275.40   1.57e-03   2.92e-03
  277.00   1.55e-03   2.89e-03
  278.60   1.53e-03   2.85e-03
  280.20   1.51e-03   2.81e-03
  281.80   1.50e-03   2.78e-03
  283.50   1.48e-03   2.75e-03
  285.10   1.46e-03   2.71e-03
  286.70   1.44e-03   2.68e-03
  288.40   1.42e-03   2.65e-03
  290.10   1.40e-03   2.61e-03
  291.70   1.39e-03   2.58e-03
  293.40   1.37e-03   2.55e-03
  295.10   1.35e-03   2.52e-03
  296.80   1.34e-03   2.49e-03
  298.50   1.33e-03   2.46e-03
  300.30   1.30e-03   2.43e-03
  302.00   1.29e-03   2.40e-03
  303.70   1.28e-03   2.37e-03
  305.50   1.26e-03   2.34e-03
  307.30   1.24e-03   2.32e-03
  309.00   1.23e-03   2.29e-03
  310.80   1.22e-03   2.26e-03
  312.60   1.20e-03   2.24e-03
  314.40   1.18e-03   2.21e-03
  316.20   1.17e-03   2.18e-03
  318.10   1.16e-03   2.16e-03
  319.90   1.15e-03   2.13e-03
  321.70   1.13e-03   2.11e-03
  323.60   1.12e-03   2.08e-03
  325.50   1.11e-03   2.06e-03
  327.30   1.09e-03   2.03e-03
  329.20   1.08e-03   2.01e-03
  331.10   1.07e-03   1.99e-03
  333.00   1.05e-03   1.96e-03
  335.00   1.04e-03   1.94e-03
  336.90   1.03e-03   1.92e-03
  338.80   1.02e-03   1.90e-03
  340.80   1.01e-03   1.87e-03
  342.80   9.96e-04   1.85e-03
  344.70   9.85e-04   1.83e-03
  346.70   9.74e-04   1.81e-03
  348.70   9.63e-04   1.79e-03
  350.80   9.51e-04   1.77e-03
  352.80   9.40e-04   1.75e-03
  354.80   9.29e-04   1.73e-03
  356.90   9.19e-04   1.71e-03
  358.90   9.08e-04   1.69e-03
  361.00   8.97e-04   1.67e-03
  363.10   8.87e-04   1.65e-03
  365.20   8.76e-04   1.63e-03
  367.30   8.66e-04   1.61e-03
  369.40   8.57e-04   1.60e-03
  371.50   8.49e-04   1.58e-03
  373.70   8.40e-04   1.56e-03
  375.80   8.30e-04   1.54e-03
  378.00   8.20e-04   1.53e-03
  380.20   8.10e-04   1.51e-03
  382.40   8.01e-04   1.49e-03
  384.60   7.94e-04   1.48e-03
  386.80   7.85e-04   1.46e-03
  389.00   7.75e-04   1.44e-03
  391.30   7.66e-04   1.43e-03
  393.60   7.60e-04   1.41e-03
  395.80   7.51e-04   1.40e-03
  398.10   7.42e-04   1.38e-03
  400.40   7.33e-04   1.37e-03
  402.70   7.27e-04   1.35e-03
  405.00   7.18e-04   1.34e-03
  407.40   7.10e-04   1.32e-03
  409.70   7.03e-04   1.31e-03
  412.10   6.95e-04   1.29e-03
  414.50   6.89e-04   1.28e-03
  416.90   6.81e-04   1.27e-03
  419.30   6.73e-04   1.25e-03
  421.70   6.67e-04   1.24e-03
  424.10   6.59e-04   1.23e-03
  426.60   6.53e-04   1.21e-03
  429.00   6.45e-04   1.20e-03
  431.50   6.39e-04   1.19e-03
  434.00   6.32e-04   1.18e-03
  436.50   6.26e-04   1.16e-03
  439.00   6.19e-04   1.15e-03
  441.60   6.13e-04   1.14e-03
  444.10   6.05e-04   1.13e-03
  446.70   6.00e-04   1.12e-03
  449.30   5.93e-04   1.10e-03
  451.90   5.87e-04   1.09e-03
  454.50   5.82e-04   1.08e-03
  457.10   5.75e-04   1.07e-03
  459.70   5.69e-04   1.06e-03
  462.40   5.62e-04   1.05e-03
  465.10   5.57e-04   1.04e-03
  467.70   5.52e-04   1.03e-03
  470.40   5.45e-04   1.02e-03
  473.20   5.40e-04   1.01e-03
  475.90   5.35e-04   9.95e-04
  478.60   5.30e-04   9.85e-04
  481.40   5.23e-04   9.75e-04
  484.20   5.18e-04   9.65e-04
  487.00   5.13e-04   9.56e-04
  489.80   5.09e-04   9.46e-04
  492.60   5.04e-04   9.37e-04
  495.50   4.99e-04   9.27e-04
  498.30   4.93e-04   9.18e-04
  501.20   4.88e-04   9.09e-04
  504.10   4.83e-04   9.00e-04
  507.00   4.79e-04   8.91e-04
  509.90   4.74e-04   8.82e-04
  512.90   4.69e-04   8.73e-04
  515.80   4.65e-04   8.65e-04
  518.80   4.60e-04   8.56e-04
  521.80   4.56e-04   8.48e-04
  524.80   4.51e-04   8.40e-04
  527.80   4.47e-04   8.32e-04
  530.90   4.42e-04   8.23e-04
  533.90   4.38e-04   8.15e-04
  537.00   4.34e-04   8.08e-04
  540.10   4.29e-04   8.00e-04
  543.30   4.25e-04   7.92e-04
  546.40   4.21e-04   7.84e-04
  549.50   4.18e-04   7.77e-04
  552.70   4.14e-04   7.69e-04
  555.90   4.10e-04   7.62e-04
  559.10   4.05e-04   7.55e-04
  562.30   4.01e-04   7.48e-04
  565.60   3.98e-04   7.41e-04
  568.90   3.94e-04   7.34e-04
  572.10   3.90e-04   7.27e-04
  575.40   3.86e-04   7.20e-04
  578.80   3.83e-04   7.13e-04
  582.10   3.80e-04   7.07e-04
  585.50   3.76e-04   7.00e-04
  588.80   3.73e-04   6.93e-04
  592.20   3.69e-04   6.87e-04
  595.70   3.66e-04   6.81e-04
  599.10   3.62e-04   6.74e-04
  602.60   3.59e-04   6.68e-04
  606.00   3.56e-04   6.62e-04
  609.50   3.53e-04   6.56e-04
  613.10   3.49e-04   6.50e-04
  616.60   3.46e-04   6.44e-04
  620.20   3.43e-04   6.38e-04
  623.70   3.40e-04   6.33e-04
  627.30   3.37e-04   6.27e-04
  631.00   3.34e-04   6.21e-04
  634.60   3.31e-04   6.16e-04
  638.30   3.28e-04   6.10e-04
  641.90   3.25e-04   6.05e-04
  645.70   3.22e-04   5.99e-04
  649.40   3.19e-04   5.94e-04
  653.10   3.16e-04   5.89e-04
  656.90   3.14e-04   5.83e-04
  660.70   3.11e-04   5.79e-04
  664.50   3.08e-04   5.74e-04
  668.30   3.05e-04   5.69e-04
  672.20   3.03e-04   5.64e-04
  676.10   3.00e-04   5.59e-04
  680.00   2.98e-04   5.54e-04
  683.90   2.95e-04   5.49e-04
  687.90   2.92e-04   5.44e-04
  691.80   2.90e-04   5.40e-04
  695.80   2.87e-04   5.35e-04
  699.80   2.85e-04   5.30e-04
  703.90   2.82e-04   5.26e-04
  707.90   2.80e-04   5.21e-04
  712.00   2.78e-04   5.17e-04
  716.10   2.75e-04   5.12e-04
  720.30   2.73e-04   5.08e-04
  724.40   2.70e-04   5.04e-04
  728.60   2.69e-04   5.00e-04
  732.80   2.66e-04   4.95e-04
  737.10   2.64e-04   4.91e-04
  741.30   2.62e-04   4.87e-04
  745.60   2.60e-04   4.83e-04
  749.90   2.57e-04   4.79e-04
  754.20   2.55e-04   4.75e-04
  758.60   2.53e-04   4.71e-04
  763.00   2.51e-04   4.67e-04
  767.40   2.49e-04   4.64e-04
  771.80   2.47e-04   4.60e-04
  776.20   2.45e-04   4.56e-04
  780.70   2.43e-04   4.52e-04
  785.20   2.41e-04   4.49e-04
  789.80   2.39e-04   4.45e-04
  794.30   2.37e-04   4.41e-04
  798.90   2.35e-04   4.38e-04
  803.50   2.33e-04   4.34e-04
  808.20   2.31e-04   4.31e-04
  812.80   2.29e-04   4.27e-04
  817.50   2.28e-04   4.24e-04
  822.20   2.26e-04   4.20e-04
  827.00   2.24e-04   4.17e-04
  831.80   2.22e-04   4.14e-04
  836.60   2.21e-04   4.10e-04
  841.40   2.19e-04   4.07e-04
  846.30   2.17e-04   4.04e-04
  851.10   2.15e-04   4.01e-04
  856.10   2.13e-04   3.98e-04
  861.00   2.12e-04   3.94e-04
  866.00   2.10e-04   3.91e-04
  871.00   2.09e-04   3.88e-04
  876.00   2.07e-04   3.85e-04
  881.00   2.05e-04   3.82e-04
  886.10   2.03e-04   3.79e-04
  891.30   2.02e-04   3.76e-04
  896.40   2.00e-04   3.73e-04
  901.60   1.99e-04   3.70e-04
  906.80   1.97e-04   3.67e-04
  912.00   1.96e-04   3.64e-04
  917.30   1.94e-04   3.62e-04
  922.60   1.93e-04   3.59e-04
  927.90   1.91e-04   3.56e-04
  933.30   1.90e-04   3.53e-04
  938.60   1.88e-04   3.51e-04
  944.10   1.87e-04   3.48e-04
  949.50   1.85e-04   3.45e-04
  955.00   1.84e-04   3.42e-04
  960.50   1.83e-04   3.40e-04
  966.10   1.81e-04   3.37e-04
  971.60   1.80e-04   3.35e-04
  977.20   1.78e-04   3.32e-04
  982.90   1.77e-04   3.30e-04
  988.60   1.76e-04   3.27e-04
  994.30   1.74e-04   3.25e-04
 1000.00   1.73e-04   3.22e-04
 1006.00   1.72e-04   3.20e-04
 1012.00   1.71e-04   3.18e-04
 1017.00   1.69e-04   3.15e-04
 1023.00   1.69e-04   3.13e-04
 1029.00   1.67e-04   3.11e-04
 1035.00   1.66e-04   3.08e-04
 1041.00   1.65e-04   3.06e-04
 1047.00   1.63e-04   3.04e-04
 1053.00   1.63e-04   3.01e-04
 1059.00   1.61e-04   2.99e-04
 1065.00   1.60e-04   2.97e-04
 1072.00   1.59e-04   2.95e-04
 1078.00   1.57e-04   2.93e-04
 1084.00   1.56e-04   2.91e-04
 1090.00   1.55e-04   2.89e-04
 1096.00   1.54e-04   2.86e-04
 1103.00   1.53e-04   2.84e-04
 1109.00   1.52e-04   2.82e-04
 1116.00   1.51e-04   2.80e-04
 1122.00   1.50e-04   2.78e-04
 1128.00   1.49e-04   2.76e-04
 1135.00   1.48e-04   2.74e-04
 1142.00   1.47e-04   2.72e-04
 1148.00   1.45e-04   2.70e-04
 1155.00   1.45e-04   2.69e-04
 1161.00   1.44e-04   2.67e-04
 1168.00   1.42e-04   2.65e-04
 1175.00   1.41e-04   2.63e-04
 1182.00   1.41e-04   2.61e-04
 1189.00   1.39e-04   2.59e-04
 1195.00   1.39e-04   2.57e-04
 1202.00   1.38e-04   2.56e-04
 1209.00   1.36e-04   2.54e-04
 1216.00   1.36e-04   2.52e-04
 1223.00   1.35e-04   2.50e-04
 1230.00   1.34e-04   2.49e-04
 1237.00   1.33e-04   2.47e-04
 1245.00   1.32e-04   2.45e-04
 1252.00   1.31e-04   2.44e-04
 1259.00   1.30e-04   2.42e-04
 1266.00   1.29e-04   2.40e-04
 1274.00   1.29e-04   2.39e-04
 1281.00   1.27e-04   2.37e-04
 1288.00   1.27e-04   2.35e-04
 1296.00   1.26e-04   2.34e-04
 1303.00   1.25e-04   2.32e-04
 1311.00   1.24e-04   2.31e-04
 1318.00   1.23e-04   2.29e-04
 1326.00   1.22e-04   2.28e-04
 1334.00   1.22e-04   2.26e-04
 1341.00   1.21e-04   2.25e-04
 1349.00   1.20e-04   2.23e-04
 1357.00   1.19e-04   2.22e-04
 1365.00   1.19e-04   2.20e-04
 1372.00   1.18e-04   2.19e-04
 1380.00   1.17e-04   2.17e-04
 1388.00   1.16e-04   2.16e-04
 1396.00   1.15e-04   2.15e-04
 1404.00   1.15e-04   2.13e-04
 1413.00   1.14e-04   2.12e-04
 1421.00   1.13e-04   2.10e-04
 1429.00   1.12e-04   2.09e-04
 1437.00   1.12e-04   2.08e-04
 1445.00   1.11e-04   2.06e-04
 1454.00   1.10e-04   2.05e-04
 1462.00   1.09e-04   2.04e-04
 1471.00   1.09e-04   2.03e-04
 1479.00   1.08e-04   2.01e-04
 1488.00   1.08e-04   2.00e-04
 1496.00   1.07e-04   1.99e-04
 1505.00   1.06e-04   1.98e-04
 1514.00   1.05e-04   1.96e-04
 1522.00   1.05e-04   1.95e-04
 1531.00   1.04e-04   1.94e-04
 1540.00   1.03e-04   1.93e-04
 1549.00   1.03e-04   1.91e-04
 1558.00   1.02e-04   1.90e-04
 1567.00   1.02e-04   1.89e-04
 1576.00   1.01e-04   1.88e-04
 1585.00   1.01e-04   1.87e-04
 1594.00   9.97e-05   1.86e-04
 1603.00   9.89e-05   1.85e-04
 1613.00   9.84e-05   1.83e-04
 1622.00   9.78e-05   1.82e-04
 1631.00   9.73e-05   1.81e-04
 1641.00   9.67e-05   1.80e-04
 1650.00   9.62e-05   1.79e-04
 1660.00   9.56e-05   1.78e-04
 1669.00   9.51e-05   1.77e-04
 1679.00   9.45e-05   1.76e-04
 1688.00   9.40e-05   1.75e-04
 1698.00   9.35e-05   1.74e-04
 1708.00   9.29e-05   1.73e-04
 1718.00   9.24e-05   1.72e-04
 1728.00   9.18e-05   1.71e-04
 1738.00   9.13e-05   1.70e-04
 1748.00   9.08e-05   1.69e-04
 1758.00   9.02e-05   1.68e-04
 1768.00   8.97e-05   1.67e-04
 1778.00   8.92e-05   1.66e-04
 1789.00   8.86e-05   1.65e-04
 1799.00   8.81e-05   1.64e-04
 1809.00   8.76e-05   1.63e-04
 1820.00   8.71e-05   1.62e-04
 1830.00   8.66e-05   1.61e-04
 1841.00   8.60e-05   1.60e-04
 1851.00   8.55e-05   1.59e-04
 1862.00   8.50e-05   1.58e-04
 1873.00   8.45e-05   1.58e-04
 1884.00   8.41e-05   1.57e-04
 1895.00   8.37e-05   1.56e-04
 1905.00   8.34e-05   1.55e-04
 1916.00   8.29e-05   1.54e-04
 1928.00   8.24e-05   1.53e-04
 1939.00   8.19e-05   1.52e-04
 1950.00   8.14e-05   1.52e-04
 1961.00   8.09e-05   1.51e-04
 1972.00   8.04e-05   1.50e-04
 1984.00   8.00e-05   1.49e-04
 1995.00   7.97e-05   1.48e-04
 2007.00   7.93e-05   1.47e-04
 2018.00   7.88e-05   1.47e-04
 2030.00   7.83e-05   1.46e-04
 2042.00   7.78e-05   1.45e-04
 2054.00   7.74e-05   1.44e-04
 2065.00   7.72e-05   1.43e-04
 2077.00   7.68e-05   1.43e-04
 2089.00   7.63e-05   1.42e-04
 2101.00   7.58e-05   1.41e-04
 2113.00   7.54e-05   1.40e-04
 2126.00   7.51e-05   1.40e-04
 2138.00   7.47e-05   1.39e-04
 2150.00   7.42e-05   1.38e-04
 2163.00   7.38e-05   1.37e-04
 2175.00   7.35e-05   1.37e-04
 2188.00   7.31e-05   1.36e-04
 2200.00   7.27e-05   1.35e-04
 2213.00   7.23e-05   1.35e-04
 2226.00   7.20e-05   1.34e-04
 2239.00   7.16e-05   1.33e-04
 2252.00   7.12e-05   1.33e-04
 2265.00   7.09e-05   1.32e-04
 2278.00   7.05e-05   1.31e-04
 2291.00   7.00e-05   1.30e-04
 2304.00   6.96e-05   1.30e-04
 2317.00   6.94e-05   1.29e-04
 2331.00   6.90e-05   1.28e-04
 2344.00   6.86e-05   1.28e-04
 2358.00   6.83e-05   1.27e-04
 2371.00   6.80e-05   1.27e-04
 2385.00   6.77e-05   1.26e-04
 2399.00   6.73e-05   1.25e-04
 2413.00   6.69e-05   1.25e-04
 2427.00   6.66e-05   1.24e-04
 2441.00   6.63e-05   1.23e-04
 2455.00   6.60e-05   1.23e-04
 2469.00   6.56e-05   1.22e-04
 2483.00   6.52e-05   1.22e-04
 2497.00   6.50e-05   1.21e-04
 2512.00   6.46e-05   1.20e-04
 2526.00   6.44e-05   1.20e-04
 2541.00   6.40e-05   1.19e-04
 2556.00   6.37e-05   1.19e-04
 2570.00   6.34e-05   1.18e-04
 2585.00   6.31e-05   1.17e-04
 2600.00   6.28e-05   1.17e-04
 2615.00   6.25e-05   1.16e-04
 2630.00   6.22e-05   1.16e-04
 2645.00   6.19e-05   1.15e-04
 2661.00   6.15e-05   1.15e-04
 2676.00   6.13e-05   1.14e-04
 2692.00   6.09e-05   1.13e-04
 2707.00   6.07e-05   1.13e-04
 2723.00   6.03e-05   1.12e-04
 2738.00   6.01e-05   1.12e-04
 2754.00   5.97e-05   1.11e-04
 2770.00   5.95e-05   1.11e-04
 2786.00   5.93e-05   1.10e-04
 2802.00   5.89e-05   1.10e-04
 2818.00   5.87e-05   1.09e-04
 2835.00   5.84e-05   1.09e-04
 2851.00   5.81e-05   1.08e-04
 2867.00   5.78e-05   1.08e-04
 2884.00   5.75e-05   1.07e-04
 2901.00   5.73e-05   1.07e-04
 2917.00   5.70e-05   1.06e-04
 2934.00   5.67e-05   1.06e-04
 2951.00   5.64e-05   1.05e-04
 2968.00   5.62e-05   1.05e-04
 2985.00   5.60e-05   1.04e-04
 3003.00   5.56e-05   1.04e-04
 3020.00   5.54e-05   1.03e-04
 3037.00   5.52e-05   1.03e-04
 3055.00   5.49e-05   1.02e-04
 3073.00   5.46e-05   1.02e-04
 3090.00   5.44e-05   1.01e-04
 3108.00   5.42e-05   1.01e-04
 3126.00   5.39e-05   1.00e-04
 3144.00   5.36e-05   9.98e-05
 3162.00   5.34e-05   9.94e-05
 3181.00   5.31e-05   9.89e-05
 3199.00   5.29e-05   9.85e-05
 3217.00   5.27e-05   9.80e-05
 3236.00   5.25e-05   9.76e-05
 3255.00   5.22e-05   9.71e-05
 3273.00   5.19e-05   9.67e-05
 3292.00   5.17e-05   9.62e-05
 3311.00   5.14e-05   9.58e-05
 3330.00   5.12e-05   9.53e-05
 3350.00   5.10e-05   9.49e-05
 3369.00   5.08e-05   9.45e-05
 3388.00   5.05e-05   9.40e-05
 3408.00   5.03e-05   9.36e-05
 3428.00   5.01e-05   9.32e-05
 3447.00   4.99e-05   9.28e-05
 3467.00   4.96e-05   9.24e-05
 3487.00   4.94e-05   9.19e-05
 3508.00   4.92e-05   9.15e-05
 3528.00   4.90e-05   9.11e-05
 3548.00   4.87e-05   9.07e-05
 3569.00   4.85e-05   9.03e-05
 3589.00   4.83e-05   8.99e-05
 3610.00   4.81e-05   8.95e-05
 3631.00   4.78e-05   8.91e-05
 3652.00   4.76e-05   8.87e-05
 3673.00   4.74e-05   8.83e-05
 3694.00   4.72e-05   8.79e-05
 3715.00   4.70e-05   8.75e-05
 3737.00   4.68e-05   8.71e-05
 3758.00   4.66e-05   8.67e-05
 3780.00   4.64e-05   8.63e-05
 3802.00   4.61e-05   8.59e-05
 3824.00   4.59e-05   8.55e-05
 3846.00   4.58e-05   8.51e-05
 3868.00   4.56e-05   8.48e-05
 3890.00   4.53e-05   8.44e-05
 3913.00   4.51e-05   8.40e-05
 3936.00   4.50e-05   8.37e-05
 3958.00   4.48e-05   8.33e-05
 3981.00   4.45e-05   8.29e-05
 4004.00   4.43e-05   8.26e-05
 4027.00   4.41e-05   8.22e-05
 4050.00   4.39e-05   8.18e-05
 4074.00   4.37e-05   8.14e-05
 4097.00   4.36e-05   8.11e-05
 4121.00   4.34e-05   8.07e-05
 4145.00   4.32e-05   8.04e-05
 4169.00   4.30e-05   8.00e-05
 4193.00   4.28e-05   7.96e-05
 4217.00   4.26e-05   7.93e-05
 4241.00   4.24e-05   7.89e-05
 4266.00   4.22e-05   7.86e-05
 4290.00   4.20e-05   7.82e-05
 4315.00   4.19e-05   7.79e-05
 4340.00   4.17e-05   7.75e-05
 4365.00   4.15e-05   7.72e-05
 4390.00   4.13e-05   7.69e-05
 4416.00   4.11e-05   7.65e-05
 4441.00   4.09e-05   7.62e-05
 4467.00   4.08e-05   7.59e-05
 4493.00   4.06e-05   7.55e-05
 4519.00   4.04e-05   7.52e-05
 4545.00   4.02e-05   7.49e-05
 4571.00   4.00e-05   7.45e-05
 4597.00   3.99e-05   7.42e-05
 4624.00   3.97e-05   7.39e-05
 4651.00   3.95e-05   7.35e-05
 4677.00   3.93e-05   7.32e-05
 4704.00   3.91e-05   7.29e-05
 4732.00   3.90e-05   7.26e-05
 4759.00   3.88e-05   7.22e-05
 4786.00   3.86e-05   7.19e-05
 4814.00   3.84e-05   7.16e-05
 4842.00   3.83e-05   7.13e-05
 4870.00   3.81e-05   7.10e-05
 4898.00   3.80e-05   7.06e-05
 4926.00   3.78e-05   7.03e-05
 4955.00   3.76e-05   7.00e-05
 4983.00   3.74e-05   6.97e-05
 5012.00   3.73e-05   6.94e-05
 5041.00   3.71e-05   6.91e-05
 5070.00   3.69e-05   6.88e-05
 5099.00   3.68e-05   6.85e-05
 5129.00   3.66e-05   6.82e-05
 5158.00   3.65e-05   6.78e-05
 5188.00   3.63e-05   6.75e-05
 5218.00   3.61e-05   6.72e-05
 5248.00   3.60e-05   6.70e-05
 5278.00   3.58e-05   6.67e-05
 5309.00   3.56e-05   6.64e-05
 5339.00   3.55e-05   6.61e-05
 5370.00   3.53e-05   6.58e-05
 5401.00   3.52e-05   6.55e-05
 5433.00   3.50e-05   6.52e-05
 5464.00   3.48e-05   6.49e-05
 5495.00   3.47e-05   6.46e-05
 5527.00   3.46e-05   6.43e-05
 5559.00   3.44e-05   6.40e-05
 5591.00   3.42e-05   6.37e-05
 5623.00   3.41e-05   6.34e-05
 5656.00   3.39e-05   6.32e-05
 5689.00   3.38e-05   6.29e-05
 5721.00   3.36e-05   6.26e-05
 5754.00   3.34e-05   6.23e-05
 5788.00   3.33e-05   6.20e-05
 5821.00   3.32e-05   6.17e-05
 5855.00   3.30e-05   6.15e-05
 5888.00   3.29e-05   6.12e-05
 5922.00   3.27e-05   6.09e-05
 5957.00   3.26e-05   6.06e-05
 5991.00   3.24e-05   6.03e-05
 6026.00   3.23e-05   6.01e-05
 6060.00   3.21e-05   5.98e-05
 6095.00   3.20e-05   5.95e-05
 6131.00   3.18e-05   5.92e-05
 6166.00   3.17e-05   5.90e-05
 6202.00   3.15e-05   5.87e-05
 6237.00   3.14e-05   5.84e-05
 6273.00   3.12e-05   5.82e-05
 6310.00   3.11e-05   5.79e-05
 6346.00   3.10e-05   5.77e-05
 6383.00   3.08e-05   5.74e-05
 6419.00   3.07e-05   5.71e-05
